Acquired,MessageType,DateTime,Latitude,Longitude,Altitude,Heading,Speed,Log,COG,SOG,Depth,WindSpeed,WindDirection,MotorRPM,MotorHours,Barometer,Message,Source,SourceData
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T19:40:59,55.62086,-144.08977,-370,0,5.75,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T19:46:00,55.62469,-144.10228,-370,0,5.82,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T19:50:57,55.62854,-144.11491,-369,0,5.9,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T19:55:57,55.63268,-144.12749,-369,0,5.94,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:00:56,55.63686,-144.14028,-369,0,6.07,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:05:56,55.64102,-144.15324,-369,0,6.05,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:10:56,55.64545,-144.16602,-369,0,6.05,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:15:57,55.64875,-144.17839,-369,0,5.51,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:21:25,55.65326,-144.19083,-369,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:26:25,55.65699,-144.20439,-369,0,6.15,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:30:58,55.6603,-144.21516,-369,0,5.5,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:35:55,55.66399,-144.22699,-369,0,5.58,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:40:52,55.6679,-144.23877,-369,0,5.58,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:45:53,55.67157,-144.2505,-369,0,5.4,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:50:52,55.67537,-144.26212,-369,0,5.44,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T20:55:56,55.67897,-144.27371,-369,0,5.35,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:00:53,55.68275,-144.2856,-369,0,5.58,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:05:54,55.68644,-144.29706,-369,0,5.3,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:10:55,55.69046,-144.30908,-369,0,5.61,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:15:55,55.6941,-144.32083,-369,0,5.42,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:20:58,55.69821,-144.33321,-369,0,5.78,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:26:27,55.70232,-144.34662,-369,0,5.69,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:30:58,55.70572,-144.35733,-369,0,5.54,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:35:58,55.70937,-144.36897,-369,0,5.42,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:40:59,55.71252,-144.38069,-368,0,5.3,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:46:01,55.71609,-144.39269,-368,0,5.49,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:51:01,55.71952,-144.40428,-368,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T21:56:04,55.72256,-144.41608,-367,0,5.27,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:01:05,55.72549,-144.42726,-367,0,4.99,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:06:06,55.72863,-144.43846,-367,0,5.09,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:11:04,55.73133,-144.44968,-367,0,4.93,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:21:09,55.73737,-144.473,-367,0,5.17,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:26:09,55.74033,-144.48545,-367,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:31:09,55.7429,-144.49635,-367,0,4.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:36:07,55.74595,-144.50853,-368,0,5.46,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:41:07,55.749,-144.52072,-368,0,5.42,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:46:03,55.75167,-144.53282,-368,0,5.39,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:51:05,55.7546,-144.54529,-369,0,5.49,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T22:56:01,55.75741,-144.5573,-369,0,5.39,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:01:04,55.7602,-144.56921,-369,0,5.16,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:05:59,55.76301,-144.58089,-371,0,5.2,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:10:59,55.76541,-144.59282,-371,0,5.11,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:16:00,55.76835,-144.60503,-369,0,5.4,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:21:00,55.7711,-144.61765,-369,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:26:27,55.77434,-144.6311,-368,0,5.45,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:31:03,55.77703,-144.64287,-368,0,5.55,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:36:00,55.77967,-144.65593,-369,0,5.69,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:41:00,55.78237,-144.66872,-369,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-12T23:56:01,55.79074,-144.70798,-367,0,5.66,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:01:01,55.79323,-144.72085,-367,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:06:01,55.79568,-144.7339,-367,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:11:02,55.79723,-144.74026,-366,0,2.81,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:16:03,55.79842,-144.75162,-366,0,4.68,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:21:04,55.79789,-144.76347,-366,0,4.78,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:26:09,55.79857,-144.76618,-366,0,1.23,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:31:09,55.79999,-144.76506,-366,0,1.15,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:36:11,55.80171,-144.766,-367,0,1.24,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:41:11,55.80368,-144.77699,-366,0,4.69,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:46:11,55.80747,-144.7883,-366,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:51:12,55.81079,-144.80029,-366,0,5.4,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T00:56:11,55.81393,-144.81159,-366,0,5.13,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:01:11,55.81715,-144.82266,-366,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:06:11,55.82038,-144.83415,-366,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:11:11,55.82385,-144.8456,-365,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:16:11,55.82745,-144.85675,-366,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:21:10,55.83095,-144.86826,-366,0,5.34,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:26:28,55.83502,-144.88121,-365,0,5.71,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:31:07,55.83869,-144.89205,-366,0,5.49,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:36:07,55.84242,-144.90321,-366,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:41:10,55.84611,-144.91507,-366,0,5.47,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:46:06,55.84973,-144.92599,-365,0,5.18,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:51:06,55.85316,-144.93629,-365,0,4.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T01:56:09,55.85651,-144.94717,-366,0,4.96,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:01:08,55.85993,-144.95782,-366,0,5.02,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:06:06,55.86342,-144.96881,-365,0,5.14,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:11:06,55.86694,-144.97902,-365,0,4.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:16:06,55.87024,-144.99001,-365,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:21:07,55.87374,-145.00067,-365,0,4.99,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:26:09,55.87774,-145.01318,-365,0,5.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:31:09,55.88113,-145.02451,-365,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:36:11,55.88462,-145.03606,-365,0,5.28,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:41:11,55.88801,-145.04736,-365,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:46:11,55.89144,-145.05826,-364,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:51:11,55.89466,-145.0695,-364,0,5.11,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T02:56:11,55.89795,-145.08124,-364,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:01:10,55.90147,-145.09286,-364,0,5.34,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:06:13,55.90472,-145.10405,-364,0,5.06,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:11:10,55.90829,-145.11543,-364,0,5.37,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:16:09,55.91219,-145.12729,-364,0,5.55,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:21:09,55.91643,-145.13934,-364,0,5.74,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:26:11,55.92114,-145.1528,-364,0,6.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:31:11,55.92505,-145.16447,-364,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:36:13,55.92913,-145.17644,-365,0,5.59,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:41:13,55.93291,-145.18811,-364,0,5.42,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:46:14,55.93645,-145.19923,-364,0,5.2,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:51:15,55.94038,-145.21046,-365,0,5.3,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T03:56:18,55.94441,-145.2224,-364,0,5.58,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:01:18,55.94853,-145.23433,-364,0,5.63,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:06:14,55.95292,-145.24623,-365,0,5.81,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:11:13,55.95729,-145.25829,-365,0,5.86,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:16:11,55.96145,-145.27003,-365,0,5.67,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:21:09,55.96559,-145.28149,-365,0,5.56,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:26:09,55.96978,-145.29298,-365,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:31:09,55.9736,-145.30302,-365,0,4.9,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:36:07,55.97782,-145.3139,-365,0,5.35,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:41:07,55.98177,-145.32463,-365,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:46:07,55.98584,-145.33469,-365,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:51:06,55.98955,-145.3443,-365,0,4.71,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T04:56:05,55.99347,-145.3542,-366,0,4.92,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:01:02,55.99727,-145.36382,-366,0,4.85,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:06:02,56.00122,-145.37338,-366,0,4.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:11:00,56.00501,-145.38303,-366,0,4.83,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:15:58,56.00877,-145.39207,-366,0,4.62,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:20:55,56.01247,-145.40137,-366,0,4.63,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:25:51,56.0166,-145.41151,-366,0,5.07,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:30:51,56.01982,-145.42001,-366,0,4.17,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:35:52,56.02356,-145.42908,-365,0,4.57,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:40:53,56.02719,-145.43828,-365,0,4.47,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:45:54,56.03109,-145.44788,-365,0,4.78,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:50:55,56.03497,-145.45782,-365,0,4.88,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T05:55:56,56.03893,-145.46771,-365,0,4.88,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:00:58,56.04291,-145.47743,-365,0,4.87,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:05:57,56.04694,-145.48703,-365,0,4.81,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:10:57,56.0508,-145.49596,-365,0,4.59,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:15:56,56.05439,-145.50468,-365,0,4.39,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:20:54,56.05783,-145.51302,-365,0,4.2,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:30:49,56.0656,-145.53354,-364,0,5.05,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:35:49,56.06968,-145.54358,-364,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:40:49,56.07376,-145.55354,-364,0,5.01,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:45:47,56.07782,-145.56362,-365,0,5.04,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:50:47,56.08215,-145.57383,-365,0,5.11,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T06:55:47,56.08661,-145.58447,-365,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:00:46,56.09111,-145.59492,-365,0,5.34,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:05:45,56.09574,-145.60587,-364,0,5.55,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:10:45,56.10048,-145.61655,-364,0,5.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:15:44,56.10498,-145.62733,-362,0,5.44,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:20:44,56.10966,-145.63763,-362,0,5.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:26:04,56.11422,-145.65126,-364,0,5.96,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:30:43,56.11745,-145.66414,-363,0,6.05,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:35:40,56.1209,-145.67857,-361,0,6.32,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:40:41,56.12396,-145.69302,-363,0,6.28,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:45:40,56.12721,-145.70724,-361,0,6.17,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:50:39,56.13032,-145.72134,-360,0,6.07,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T07:55:38,56.1333,-145.73503,-360,0,5.96,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:00:36,56.13637,-145.7495,-360,0,6.3,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:05:35,56.13944,-145.76465,-360,0,6.49,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:10:35,56.14262,-145.78001,-360,0,6.57,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:15:34,56.1458,-145.79584,-361,0,6.8,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:20:34,56.1488,-145.8118,-361,0,6.78,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:25:56,56.15166,-145.82813,-364,0,6.41,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:30:35,56.15393,-145.83997,-363,0,5.38,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:35:32,56.15597,-145.85155,-361,0,4.95,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:40:36,56.15799,-145.86241,-361,0,4.53,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:50:38,56.16184,-145.8826,-361,0,4.26,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T08:55:38,56.16394,-145.89487,-361,0,5.11,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:00:38,56.16609,-145.90732,-361,0,5.21,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:05:39,56.16802,-145.92064,-361,0,5.51,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:10:40,56.17015,-145.9341,-360,0,5.61,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:15:41,56.17214,-145.94731,-360,0,5.51,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:20:42,56.17403,-145.96077,-358,0,5.51,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:26:08,56.17596,-145.97565,-357,0,5.66,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:30:41,56.17757,-145.98856,-356,0,5.84,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:40:38,56.18178,-146.01401,-359,0,5.34,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:45:38,56.18363,-146.02534,-360,0,4.69,0,0,0,0,0,0,0,0,0,,SpotWalla,
2018-06-27T16:30:00.000,SPOTWALLA,2018-06-13T09:50:38,56.18539,-146.03667,-361,0,4.69,0,0,0,0,0,0,0,0,0,,SpotWalla,
